Sm_g00006983	24.3	More Ref
Sm_g00006984	19.67	More Alt
Sm_g00006985	30.75	More Ref
Sm_g00006988	11.84	More Ref
Sm_g00006989	28.41	More Ref
Sm_g00006990	No variants
Sm_g00006992	31.43	More Ref
Sm_g00006993	62.16	More Alt
Sm_g00006995	21.65	More Ref
Sm_g00006996	34.64	More Ref
Sm_g00006999	No variants
Sm_g00007000	25.16	More Alt
Sm_g00007001	No variants
Sm_g00007002	24.26	More Alt
Sm_g00007003	30.88	Equal
Sm_g00007005	26.84	More Alt
Sm_g00007007	69.94	More Alt
Sm_g00007010	17.04	More Alt
Sm_g00007011	No variants
Sm_g00007013	27.26	More Alt
Sm_g00007016	19.58	More Ref
Sm_g00007017	13.2	More Ref
Sm_g00007018	10.8	More Ref
Sm_g00007019	23.32	More Ref
Sm_g00007023	22.78	More Ref
Sm_g00007025	25.44	More Ref
Sm_g00007026	3.83	More Alt
Sm_g00007031	41.18	More Alt
Sm_g00007032	23.64	More Alt
Sm_g00007033	36.85	More Ref
Sm_g00007035	58.84	More Ref
Sm_g00007036	42.06	More Ref
Sm_g00007041	No variants
Sm_g00007043	35.74	More Alt
Sm_g00007044	5.91	More Ref
Sm_g00007046	39.36	More Ref
Sm_g00007050	35.75	More Ref
Sm_g00007052	23.57	More Ref
Sm_g00007053	34.52	More Ref
Sm_g00007054	18.01	More Ref
Sm_g00007055	No variants
Sm_g00007056	19.79	More Alt
Sm_g00007059	30.67	More Alt
Sm_g00007060	28.12	More Ref
Sm_g00007061	9.74	More Ref
Sm_g00007062	2.22	More Alt
Sm_g00007065	17.54	More Ref
Sm_g00007066	13.05	More Ref
Sm_g00007067	13.37	More Ref
Sm_g00007068	6.94	More Alt
Sm_g00007069	34.27	More Ref
Sm_g00007070	70.41	More Ref
Sm_g00007072	77.78	More Alt
Sm_g00007077	14.68	Equal
Sm_g00007079	20.36	Equal
Sm_g00007080	32.98	More Ref
Sm_g00007081	18.93	More Alt
Sm_g00007082	32.08	More Alt
Sm_g00007083	59.26	More Alt
Sm_g00007084	67.86	More Alt
Sm_g00007086	27.13	More Alt
Sm_g00007087	25.35	More Ref
Sm_g00007088	32.15	More Ref
Sm_g00007089	69.23	More Ref
Sm_g00007094	69.4	More Alt
Sm_g00007095	No variants
Sm_g00007097	24.89	Equal
Sm_g00007098	15.85	More Ref
Sm_g00007099	26.64	More Alt
Sm_g00007100	58.82	More Alt
Sm_g00007101	40.32	More Alt
Sm_g00007102	19.11	More Alt
Sm_g00007104	11.57	More Ref
Sm_g00007105	15.01	More Ref
Sm_g00007106	18.98	More Alt
Sm_g00007107	19.78	More Alt
Sm_g00007108	27.7	More Alt
Sm_g00007109	14.01	More Ref
Sm_g00007110	28.69	More Ref
Sm_g00007116	25.46	More Ref
Sm_g00007120	52.52	More Ref
Sm_g00007122	19.42	More Ref
Sm_g00007123	26.54	More Ref
Sm_g00007124	No variants
Sm_g00007125	16.72	More Alt
Sm_g00007127	17.88	More Ref
Sm_g00007129	18.35	More Ref
Sm_g00007130	32.57	More Ref
Sm_g00007131	23.71	More Alt
Sm_g00007136	51.22	More Ref
Sm_g00007137	No variants
Sm_g00007139	No variants
Sm_g00007142	No variants
Sm_g00007143	No variants
Sm_g00007146	No variants
Sm_g00007148	No variants
Sm_g00007149	No variants
Sm_g00007150	No variants
Sm_g00007151	No variants
Sm_g00007152	No variants
Sm_g00007153	No variants
Sm_g00007157	No variants
Sm_g00007158	No variants
Sm_g00007163	No variants
Sm_g00007165	No variants
Sm_g00007169	No variants
Sm_g00007175	No variants
Sm_g00007176	No variants
Sm_g00007179	No variants
Sm_g00007180	No variants
Sm_g00007181	No variants
Sm_g00007191	No variants
Sm_g00007192	No variants
Sm_g00007195	No variants
Sm_g00007200	No variants
Sm_g00007202	No variants
Sm_g00007204	No variants
Sm_g00007206	No variants
Sm_g00007215	No variants
Sm_g00007223	No variants
Sm_g00007224	No variants
Sm_g00007225	No variants
Sm_g00007226	No variants
Sm_g00007227	No variants
Sm_g00007229	No variants
Sm_g00007230	No variants
Sm_g00007236	No variants
Sm_g00007239	No variants
Sm_g00007240	No variants
Sm_g00007247	No variants
Sm_g00007248	No variants
Sm_g00007249	No variants
Sm_g00007250	No variants
Sm_g00007251	No variants
Sm_g00007252	No variants
Sm_g00007255	No variants
Sm_g00007256	No variants
Sm_g00007261	No variants
Sm_g00007262	No variants
Sm_g00007267	No variants
Sm_g00007278	No variants
Sm_g00007283	No variants
Sm_g00007287	No variants
Sm_g00007295	13.25	More Alt
Sm_g00007298	No variants
Sm_g00007299	No variants
Sm_g00007300	No variants
Sm_g00007302	No variants
Sm_g00007303	No variants
Sm_g00007304	No variants
Sm_g00007305	No variants
Sm_g00007306	No variants
Sm_g00007309	No variants
Sm_g00007313	16.67	More Ref
Sm_g00007314	33.06	More Alt
Sm_g00007315	8.73	More Ref
Sm_g00007317	18.35	More Alt
Sm_g00007318	28.64	More Alt
Sm_g00007319	26.87	More Alt
Sm_g00007320	11.09	Equal
Sm_g00007321	19.13	More Alt
Sm_g00007322	51.93	More Alt
Sm_g00007323	21.87	More Ref
Sm_g00007324	44.0	More Alt
Sm_g00007325	17.97	More Alt
Sm_g00007326	28.7	More Ref
Sm_g00007328	39.5	More Alt
Sm_g00007329	25.49	More Ref
Sm_g00007330	16.73	More Ref
Sm_g00007331	32.85	More Ref
Sm_g00007332	29.76	More Alt
Sm_g00007333	30.7	More Alt
Sm_g00007334	25.59	More Alt
Sm_g00007336	26.95	More Alt
Sm_g00007337	29.89	More Ref
Sm_g00007338	18.87	More Alt
Sm_g00007339	52.41	More Alt
Sm_g00007340	63.78	More Alt
Sm_g00007341	54.69	More Alt
Sm_g00007342	32.16	More Alt
Sm_g00007343	39.52	More Alt
Sm_g00007344	30.32	More Alt
Sm_g00007345	28.5	More Alt
Sm_g00007346	45.55	More Alt
Sm_g00007347	34.51	More Alt
Sm_g00007348	22.04	More Alt
Sm_g00007349	43.94	More Alt
Sm_g00007350	40.53	More Alt
Sm_g00007351	40.33	More Ref
Sm_g00007354	59.91	More Alt
Sm_g00007355	16.19	More Alt
Sm_g00007356	42.1	More Alt
Sm_g00007357	29.61	More Alt
Sm_g00007358	17.69	More Ref
Sm_g00007359	68.47	More Alt
Sm_g00007360	79.1	More Alt
Sm_g00007362	65.05	More Alt
Sm_g00007364	41.85	More Ref
Sm_g00007365	20.37	More Alt
Sm_g00007366	27.59	More Alt
Sm_g00007367	22.9	More Alt
Sm_g00007368	13.32	Equal
Sm_g00007369	33.55	More Alt
Sm_g00007370	32.32	More Alt
Sm_g00007371	32.26	More Alt
Sm_g00007372	20.43	More Alt
Sm_g00007373	13.9	More Alt
Sm_g00007374	28.23	More Alt
Sm_g00007375	66.35	More Alt
Sm_g00007376	32.67	More Alt
Sm_g00007378	No variants
Sm_g00007379	41.66	More Alt
Sm_g00007380	39.48	More Alt
Sm_g00007381	45.91	More Alt
Sm_g00007384	35.16	More Alt
Sm_g00007385	30.76	More Alt
Sm_g00007386	33.82	More Ref
Sm_g00007387	12.97	More Ref
Sm_g00007388	30.85	More Alt
Sm_g00007389	27.69	More Alt
Sm_g00007390	21.54	Equal
Sm_g00007391	40.99	More Alt
Sm_g00007392	22.48	More Alt
Sm_g00007393	41.88	More Ref
Sm_g00007394	38.38	More Ref
Sm_g00007395	16.99	More Ref
Sm_g00007396	67.17	More Alt
Sm_g00007397	48.03	More Alt
Sm_g00007398	36.75	More Alt
Sm_g00007400	36.2	More Alt
Sm_g00007404	44.62	More Ref
Sm_g00007406	45.99	More Ref
Sm_g00007407	39.28	More Ref
Sm_g00007408	34.62	More Ref
Sm_g00007409	No variants
Sm_g00007411	24.81	More Alt
Sm_g00007412	27.71	More Ref
Sm_g00007413	27.6	More Alt
Sm_g00007414	39.03	More Alt
Sm_g00007415	32.97	More Alt
Sm_g00007416	15.9	More Alt
Sm_g00007417	12.34	More Alt
Sm_g00007418	21.52	More Ref
Sm_g00007421	32.28	More Alt
Sm_g00007422	23.1	More Alt
Sm_g00007423	29.1	More Alt
Sm_g00007424	68.21	More Alt
Sm_g00007425	49.86	More Alt
Sm_g00007426	23.79	More Alt
Sm_g00007427	No variants
Sm_g00007429	27.3	More Alt
Sm_g00007431	32.03	More Alt
Sm_g00007432	42.51	More Alt
Sm_g00007433	58.16	More Alt
Sm_g00007434	25.77	More Alt
Sm_g00007435	28.42	More Alt
Sm_g00007436	26.13	More Alt
Sm_g00007438	15.07	More Ref
Sm_g00007439	16.4	More Ref
Sm_g00007440	14.81	More Alt
Sm_g00007441	35.15	More Alt
Sm_g00007442	26.91	More Alt
Sm_g00007443	73.46	More Alt
Sm_g00007444	13.96	More Ref
Sm_g00007445	22.88	More Ref
Sm_g00007446	47.17	More Alt
Sm_g00007447	18.49	More Ref
Sm_g00007449	35.05	More Alt
Sm_g00007450	45.98	More Alt
Sm_g00007451	57.75	More Alt
Sm_g00007452	62.12	More Alt
Sm_g00007455	31.08	More Alt
Sm_g00007456	31.09	More Alt
Sm_g00007457	57.57	More Alt
Sm_g00007458	82.17	More Alt
Sm_g00007459	No variants
Sm_g00007460	72.22	More Alt
Sm_g00007461	14.1	More Alt
Sm_g00007462	46.95	More Ref
Sm_g00007463	24.43	More Alt
Sm_g00007464	63.95	More Alt
Sm_g00007467	46.54	More Alt
Sm_g00007468	32.0	More Alt
Sm_g00007469	77.04	More Alt
Sm_g00007471	29.02	More Alt
Sm_g00007473	35.34	More Ref
Sm_g00007474	64.65	More Ref
Sm_g00007475	43.73	More Ref
Sm_g00007477	60.31	More Ref
Sm_g00007478	56.13	More Alt
Sm_g00007479	No variants
Sm_g00007480	No variants
Sm_g00007481	No variants
Sm_g00007485	76.65	More Alt
Sm_g00007487	53.71	More Alt
Sm_g00007488	10.26	More Alt
Sm_g00007489	28.95	More Alt
Sm_g00007490	20.65	More Alt
Sm_g00007491	27.29	More Alt
Sm_g00007492	14.81	More Alt
Sm_g00007493	34.3	More Ref
Sm_g00007494	69.7	More Alt
Sm_g00007495	52.57	More Alt
Sm_g00007497	No variants
Sm_g00007498	No variants
Sm_g00007499	34.34	More Ref
Sm_g00007500	19.0	More Alt
Sm_g00007501	50.66	More Alt
Sm_g00007502	61.82	More Ref
Sm_g00007503	37.41	More Alt
Sm_g00007504	53.88	More Alt
Sm_g00007505	18.21	More Alt
Sm_g00007506	16.58	More Alt
Sm_g00007507	45.01	More Alt
Sm_g00007508	27.86	More Alt
Sm_g00007512	No variants
Sm_g00007513	17.96	More Ref
Sm_g00007514	No variants
Sm_g00007515	16.42	More Alt
Sm_g00007517	No variants
Sm_g00007520	No variants
Sm_g00007521	26.14	More Alt
Sm_g00007522	28.19	More Alt
Sm_g00007523	61.53	More Alt
Sm_g00007524	34.81	More Alt
Sm_g00007525	30.5	More Alt
Sm_g00007526	27.43	More Ref
Sm_g00007527	36.78	More Alt
Sm_g00007528	34.41	More Alt
Sm_g00007529	10.53	More Alt
Sm_g00007530	14.93	More Alt
Sm_g00007531	31.35	More Alt
Sm_g00007532	8.43	More Alt
Sm_g00007533	50.43	More Ref
Sm_g00007537	26.3	More Alt
Sm_g00007538	47.68	More Alt
Sm_g00007539	79.43	More Alt
Sm_g00007541	38.82	More Alt
Sm_g00007542	35.4	More Alt
Sm_g00007543	48.27	More Ref
Sm_g00007544	8.77	More Ref
Sm_g00007545	61.68	More Ref
Sm_g00007546	47.7	More Alt
Sm_g00007547	46.35	More Alt
Sm_g00007549	No variants
Sm_g00007550	23.47	More Alt
Sm_g00007551	39.27	More Ref
Sm_g00007552	23.95	More Ref
Sm_g00007553	43.35	More Alt
Sm_g00007554	20.8	More Alt
Sm_g00007558	15.83	More Alt
Sm_g00007559	28.35	More Alt
Sm_g00007560	5.78	More Ref
Sm_g00007561	49.56	More Alt
Sm_g00007562	29.13	More Alt
Sm_g00007563	31.37	More Alt
Sm_g00007564	27.98	More Alt
Sm_g00007565	48.66	More Alt
Sm_g00007566	54.08	More Alt
Sm_g00007567	51.58	More Alt
Sm_g00007568	47.2	More Alt
Sm_g00007573	21.7	More Alt
Sm_g00007574	No variants
Sm_g00007575	56.3	More Alt
Sm_g00007577	No variants
Sm_g00007580	45.98	More Alt
Sm_g00007582	34.18	More Ref
Sm_g00007584	5.67	More Alt
Sm_g00007587	18.91	More Alt
Sm_g00007589	35.53	More Ref
Sm_g00007590	19.91	More Ref
Sm_g00007591	18.67	More Alt
Sm_g00007593	No variants
Sm_g00007594	No variants
Sm_g00007595	58.66	More Ref
Sm_g00007596	24.91	More Alt
Sm_g00007597	26.12	More Alt
Sm_g00007598	35.48	More Ref
Sm_g00007599	20.26	More Alt
Sm_g00007600	35.52	More Alt
Sm_g00007602	50.35	More Alt
Sm_g00007603	23.0	More Alt
Sm_g00007604	20.44	More Alt
Sm_g00007609	20.42	More Alt
Sm_g00007610	46.15	More Alt
Sm_g00007611	25.61	More Alt
Sm_g00007612	63.77	More Alt
Sm_g00007614	71.21	More Alt
Sm_g00007615	46.67	More Alt
Sm_g00007616	15.57	More Alt
Sm_g00007617	14.27	More Alt
Sm_g00007618	22.16	More Ref
Sm_g00007619	22.02	More Ref
Sm_g00007620	14.7	More Alt
Sm_g00007621	31.74	More Ref
Sm_g00007622	36.82	More Alt
Sm_g00007623	49.45	More Ref
Sm_g00007626	56.94	More Alt
Sm_g00007627	28.34	More Alt
Sm_g00007628	30.01	More Alt
Sm_g00007629	7.54	Equal
Sm_g00007630	20.59	More Ref
Sm_g00007631	29.13	More Alt
Sm_g00007633	32.28	More Ref
Sm_g00007634	29.58	More Alt
Sm_g00007635	42.19	More Alt
Sm_g00007636	12.92	More Ref
Sm_g00007637	27.11	More Alt
Sm_g00007638	27.84	More Alt
Sm_g00007639	30.28	More Ref
Sm_g00007640	42.68	More Alt
Sm_g00007643	37.86	More Alt
Sm_g00007644	70.6	More Alt
Sm_g00007646	27.6	More Alt
Sm_g00007647	75.79	More Alt
Sm_g00007649	32.3	More Alt
Sm_g00007650	14.43	More Ref
Sm_g00007651	42.3	More Alt
Sm_g00007652	21.16	More Alt
Sm_g00007653	30.31	More Alt
Sm_g00007654	38.76	More Alt
Sm_g00007655	No variants
Sm_g00007656	No variants
Sm_g00007657	No variants
Sm_g00007658	No variants
Sm_g00007659	19.41	More Alt
Sm_g00007660	25.84	More Alt
Sm_g00007661	43.07	More Ref
Sm_g00007663	16.59	More Alt
Sm_g00007664	39.24	More Ref
Sm_g00007666	30.59	More Alt
Sm_g00007667	No variants
Sm_g00007669	17.68	More Ref
Sm_g00007670	4.27	More Alt
Sm_g00007671	15.31	More Ref
Sm_g00007675	No variants
Sm_g00007678	47.15	More Alt
Sm_g00007679	24.32	More Alt
Sm_g00007680	32.31	More Alt
Sm_g00007684	23.82	More Alt
Sm_g00007688	50.0	More Alt
Sm_g00007691	30.91	More Alt
Sm_g00007695	No variants
Sm_g00007696	No variants
Sm_g00007698	21.74	More Alt
Sm_g00007699	15.03	More Alt
Sm_g00007700	21.17	More Alt
Sm_g00007709	84.69	More Alt
Sm_g00007718	No variants
Sm_g00007721	58.7	More Ref
Sm_g00007722	67.5	More Ref
Sm_g00007724	75.2	More Ref
Sm_g00007726	No variants
Sm_g00007727	64.62	More Ref
Sm_g00007735	69.23	More Ref
Sm_g00007737	No variants
Sm_g00007738	No variants
Sm_g00007739	No variants
Sm_g00007740	23.46	More Ref
Sm_g00007742	No variants
Sm_g00007747	71.51	More Ref
Sm_g00007749	No variants
Sm_g00007755	46.41	More Ref
Sm_g00007756	No variants
Sm_g00007757	69.23	More Ref
Sm_g00007760	No variants
Sm_g00007766	No variants
Sm_g00007769	No variants
Sm_g00007772	No variants
Sm_g00007774	66.5	More Ref
Sm_g00007776	No variants
Sm_g00007781	28.74	More Alt
Sm_g00007782	40.15	More Ref
Sm_g00007783	45.73	More Ref
Sm_g00007784	63.1	More Ref
Sm_g00007785	9.96	More Alt
Sm_g00007786	17.54	More Alt
Sm_g00007787	32.34	More Alt
Sm_g00007788	No variants
Sm_g00007790	16.45	More Ref
Sm_g00007791	18.85	More Ref
Sm_g00007792	51.72	More Ref
Sm_g00007793	37.03	More Ref
Sm_g00007797	27.7	More Ref
Sm_g00007798	7.41	More Alt
Sm_g00007800	12.31	More Ref
Sm_g00007801	20.07	More Ref
Sm_g00007804	20.59	More Ref
Sm_g00007805	No variants
Sm_g00007807	No variants
Sm_g00007810	16.55	More Ref
Sm_g00007811	39.48	More Ref
Sm_g00007816	44.32	More Ref
Sm_g00007819	15.49	More Alt
Sm_g00007820	31.35	More Ref
Sm_g00007821	19.85	More Ref
Sm_g00007822	48.67	More Ref
Sm_g00007827	24.86	More Ref
Sm_g00007828	57.17	More Alt
Sm_g00007829	31.14	More Alt
Sm_g00007830	60.69	More Ref
Sm_g00007831	19.58	More Ref
Sm_g00007833	38.32	More Alt
Sm_g00007834	57.69	More Ref
Sm_g00007836	No variants
Sm_g00007841	39.08	More Ref
Sm_g00007842	20.53	More Alt
Sm_g00007843	27.29	More Ref
Sm_g00007844	38.83	More Ref
Sm_g00007845	15.25	More Ref
Sm_g00007847	15.81	More Alt
Sm_g00007849	14.64	More Alt
Sm_g00007850	61.08	More Ref
Sm_g00007851	48.03	More Ref
Sm_g00007852	59.14	More Ref
Sm_g00007853	23.39	More Ref
Sm_g00007856	34.95	More Ref
Sm_g00007857	46.17	More Ref
Sm_g00007858	26.59	Equal
Sm_g00007859	29.1	More Ref
Sm_g00007861	19.36	More Ref
Sm_g00007862	9.27	More Alt
Sm_g00007864	29.59	More Ref
Sm_g00007865	61.2	More Ref
Sm_g00007866	21.29	More Ref
Sm_g00007867	37.57	More Alt
Sm_g00007868	No variants
Sm_g00007869	14.8	More Ref
Sm_g00007872	27.04	More Ref
Sm_g00007873	19.98	More Ref
Sm_g00007874	No variants
Sm_g00007876	28.71	More Ref
Sm_g00007877	16.83	More Alt
Sm_g00007878	11.6	Equal
Sm_g00007879	21.61	More Ref
Sm_g00007880	42.19	More Ref
Sm_g00007881	24.42	More Ref
Sm_g00007883	16.32	More Ref
Sm_g00007885	16.33	More Ref
Sm_g00007886	17.63	More Ref
Sm_g00007887	18.92	More Ref
Sm_g00007896	24.31	More Ref
Sm_g00007899	10.6	More Alt
Sm_g00007902	76.43	More Ref
Sm_g00007903	70.48	More Ref
Sm_g00007904	12.88	More Ref
Sm_g00007906	30.57	More Alt
Sm_g00007907	33.25	More Ref
Sm_g00007909	27.56	More Alt
Sm_g00007910	25.78	More Ref
Sm_g00007911	21.91	More Alt
Sm_g00007912	27.14	More Alt
Sm_g00007913	14.99	More Ref
Sm_g00007914	21.16	More Ref
Sm_g00007916	5.28	More Alt
Sm_g00007917	17.4	Equal
Sm_g00007918	17.37	More Alt
Sm_g00007919	14.71	More Alt
Sm_g00007920	12.78	More Ref
Sm_g00007922	19.45	More Alt
Sm_g00007923	44.54	More Ref
Sm_g00007926	10.12	More Ref
Sm_g00007927	30.76	More Ref
Sm_g00007929	50.79	More Ref
Sm_g00007930	32.93	More Ref
Sm_g00007931	62.71	More Alt
Sm_g00007932	17.06	More Ref
Sm_g00007933	34.55	More Ref
Sm_g00007934	34.52	More Ref
Sm_g00007935	38.33	More Ref
Sm_g00007936	20.08	More Ref
Sm_g00007937	27.58	More Alt
Sm_g00007938	22.67	More Alt
Sm_g00007940	46.6	More Ref
Sm_g00007941	27.89	More Ref
Sm_g00007943	25.57	More Ref
Sm_g00007944	22.01	More Ref
Sm_g00007949	48.15	More Alt
Sm_g00007951	10.39	Equal
Sm_g00007953	26.15	More Ref
Sm_g00007955	29.38	More Alt
Sm_g00007956	25.71	More Ref
Sm_g00007957	30.91	More Ref
Sm_g00007958	48.76	More Ref
Sm_g00007959	27.22	More Ref
Sm_g00007960	46.76	More Alt
Sm_g00007961	20.08	More Alt
Sm_g00007962	No variants
Sm_g00007963	9.6	More Alt
Sm_g00007964	14.27	More Alt
Sm_g00007965	30.68	More Alt
Sm_g00007966	28.25	More Ref
Sm_g00007967	20.27	More Ref
Sm_g00007968	30.49	More Ref
Sm_g00007969	20.56	More Alt
Sm_g00007970	15.61	More Ref
Sm_g00007971	24.91	More Alt
Sm_g00007972	24.98	More Ref
Sm_g00007974	11.61	More Ref
Sm_g00007975	16.46	More Ref
Sm_g00007976	14.14	More Alt
Sm_g00007977	50.75	More Ref
Sm_g00007978	45.36	More Ref
Sm_g00007979	16.66	More Ref
Sm_g00007980	27.73	More Ref
Sm_g00007982	25.01	More Alt
Sm_g00007983	12.23	More Ref
Sm_g00007984	12.52	More Alt
Sm_g00007986	17.25	More Ref
Sm_g00007987	12.39	Equal
Sm_g00007988	22.91	More Alt
Sm_g00007989	4.35	More Alt
Sm_g00007990	14.67	More Alt
Sm_g00007991	26.71	More Alt
Sm_g00007992	46.5	More Ref
Sm_g00007993	42.44	More Ref
Sm_g00007994	25.75	More Alt
Sm_g00007995	33.52	More Alt
Sm_g00007996	25.15	More Alt
Sm_g00007997	62.14	More Ref
Sm_g00007999	No variants
Sm_g00008000	No variants
Sm_g00008001	23.25	More Alt
Sm_g00008004	No variants
Sm_g00008005	16.81	More Alt
Sm_g00008006	No variants
Sm_g00008007	11.67	More Ref
Sm_g00008008	15.68	More Ref
Sm_g00008009	29.53	More Ref
Sm_g00008010	81.77	More Alt
Sm_g00008011	No variants
Sm_g00008012	No variants
Sm_g00008014	40.43	More Ref
Sm_g00008015	14.86	More Ref
Sm_g00008017	34.88	More Ref
Sm_g00008018	14.97	More Ref
Sm_g00008019	11.77	More Ref
Sm_g00008020	19.24	More Ref
Sm_g00008021	14.31	More Ref
Sm_g00008022	74.36	More Ref
Sm_g00008023	25.85	More Alt
Sm_g00008024	39.61	More Alt
Sm_g00008025	17.57	More Ref
Sm_g00008027	14.13	More Alt
Sm_g00008028	23.82	More Alt
Sm_g00008030	21.41	More Ref
Sm_g00008031	23.0	More Ref
Sm_g00008032	24.02	More Ref
Sm_g00008033	43.94	More Ref
Sm_g00008035	29.24	More Alt
Sm_g00008036	16.72	More Alt
Sm_g00008038	No variants
Sm_g00008039	45.84	More Alt
Sm_g00008040	19.88	More Ref
Sm_g00008042	12.03	More Ref
Sm_g00008044	11.65	More Alt
Sm_g00008045	No variants
Sm_g00008047	12.77	More Ref
Sm_g00008048	32.36	Equal
Sm_g00008050	No variants
Sm_g00008051	27.53	More Ref
Sm_g00008052	33.04	More Ref
Sm_g00008053	No variants
Sm_g00008055	54.03	More Ref
Sm_g00008056	30.12	More Alt
Sm_g00008057	29.22	Equal
Sm_g00008062	18.95	More Alt
Sm_g00008063	41.62	More Alt
Sm_g00008064	45.47	More Alt
Sm_g00008065	5.44	More Alt
Sm_g00008070	33.23	More Ref
Sm_g00008072	15.78	More Alt
Sm_g00008073	9.27	More Alt
Sm_g00008074	17.78	More Ref
Sm_g00008076	14.14	More Alt
Sm_g00008077	32.88	Equal
Sm_g00008078	18.39	More Alt
Sm_g00008081	9.44	Equal
Sm_g00008083	17.47	More Alt
Sm_g00008084	12.08	More Alt
Sm_g00008085	45.41	More Alt
Sm_g00008086	26.08	More Alt
Sm_g00008088	16.12	More Alt
Sm_g00008089	29.41	More Alt
Sm_g00008091	14.92	More Alt
Sm_g00008092	19.31	More Alt
Sm_g00008093	25.12	More Ref
Sm_g00008095	3.7	More Alt
Sm_g00008096	23.82	More Ref
Sm_g00008099	18.9	More Ref
Sm_g00008103	33.32	More Alt
Sm_g00008105	28.08	More Ref
Sm_g00008106	8.41	More Ref
Sm_g00008107	12.75	More Ref
Sm_g00008109	10.88	More Ref
Sm_g00008110	17.34	More Ref
Sm_g00008111	51.44	More Alt
Sm_g00008112	65.14	More Ref
Sm_g00008113	13.71	More Ref
Sm_g00008114	2.64	More Alt
Sm_g00008120	60.66	More Ref
Sm_g00008122	43.37	More Ref
Sm_g00008123	69.24	More Alt
Sm_g00008124	10.95	More Ref
Sm_g00008125	49.07	More Ref
Sm_g00008126	29.19	More Ref
Sm_g00008127	5.13	More Alt
Sm_g00008128	31.41	More Alt
Sm_g00008129	22.85	More Ref
Sm_g00008130	No variants
Sm_g00008132	27.01	More Ref
Sm_g00008134	18.34	More Ref
Sm_g00008135	13.28	Equal
Sm_g00008136	15.35	More Alt
Sm_g00008138	18.92	More Alt
Sm_g00008139	7.97	More Ref
Sm_g00008140	42.7	More Alt
Sm_g00008141	32.94	More Alt
Sm_g00008142	36.93	More Ref
Sm_g00008143	27.53	More Ref
Sm_g00008145	18.34	More Ref
Sm_g00008146	24.06	More Alt
Sm_g00008147	35.48	More Ref
Sm_g00008148	No variants
Sm_g00008150	20.23	More Ref
Sm_g00008152	40.94	More Alt
Sm_g00008153	40.39	More Alt
Sm_g00008154	37.03	More Alt
Sm_g00008155	32.42	More Ref
Sm_g00008160	26.56	More Ref
Sm_g00008161	67.01	More Alt
Sm_g00008162	17.84	More Alt
Sm_g00008163	11.52	More Alt
Sm_g00008164	17.31	More Ref
Sm_g00008168	12.85	More Ref
Sm_g00008169	36.65	More Ref
Sm_g00008170	37.24	More Alt
Sm_g00008171	18.25	More Ref
Sm_g00008172	17.55	More Ref
Sm_g00008173	23.89	More Alt
Sm_g00008175	65.38	More Alt
Sm_g00008176	47.85	More Ref
Sm_g00008177	44.64	More Alt
Sm_g00008178	25.41	More Alt
Sm_g00008187	44.8	More Alt
Sm_g00008189	10.88	Equal
Sm_g00008190	46.75	More Ref
Sm_g00008191	51.25	More Ref
Sm_g00008192	33.21	More Ref
Sm_g00008193	26.13	More Ref
Sm_g00008194	14.62	More Ref
Sm_g00008196	26.29	More Ref
Sm_g00008197	24.77	More Ref
Sm_g00008199	20.9	More Alt
Sm_g00008200	67.74	More Ref
Sm_g00008201	18.37	More Ref
Sm_g00008202	31.73	More Ref
Sm_g00008203	43.69	More Ref
Sm_g00008204	70.05	More Alt
Sm_g00008206	28.92	More Ref
Sm_g00008207	45.71	More Ref
Sm_g00008208	20.51	More Ref
Sm_g00008209	29.96	More Alt
Sm_g00008210	12.14	More Ref
Sm_g00008212	12.92	More Alt
Sm_g00008213	53.21	More Alt
Sm_g00008214	9.12	More Ref
Sm_g00008216	18.99	More Alt
Sm_g00008217	35.41	More Ref
Sm_g00008218	29.04	More Alt
Sm_g00008219	No variants
Sm_g00008220	4.57	More Ref
Sm_g00008221	32.37	More Ref
Sm_g00008222	51.63	More Ref
Sm_g00008223	59.56	More Ref
Sm_g00008224	29.17	More Alt
Sm_g00008225	18.32	More Alt
Sm_g00008226	30.03	More Alt
Sm_g00008227	60.35	More Ref
Sm_g00008229	35.37	More Ref
Sm_g00008230	No variants
Sm_g00008233	No variants
Sm_g00008234	35.62	More Alt
Sm_g00008235	45.54	More Ref
Sm_g00008236	39.3	More Alt
Sm_g00008238	28.21	More Ref
Sm_g00008239	19.22	More Ref
Sm_g00008240	5.48	More Alt
Sm_g00008241	23.37	More Alt
Sm_g00008242	68.66	More Alt
Sm_g00008243	No variants
Sm_g00008244	21.09	More Alt
Sm_g00008245	16.72	More Alt
Sm_g00008251	38.58	More Ref
Sm_g00008252	19.21	Equal
Sm_g00008253	38.07	More Ref
Sm_g00008255	59.56	More Ref
Sm_g00008256	11.52	More Alt
Sm_g00008257	27.67	More Alt
Sm_g00008258	39.01	More Alt
Sm_g00008261	36.42	More Alt
Sm_g00008265	7.98	More Alt
Sm_g00008267	4.45	More Alt
Sm_g00008268	11.12	More Alt
Sm_g00008270	17.1	More Ref
Sm_g00008271	16.65	More Ref
Sm_g00008272	43.92	More Ref
Sm_g00008273	16.17	More Ref
Sm_g00008275	9.63	More Ref
Sm_g00008277	32.2	More Alt
Sm_g00008278	48.99	More Ref
Sm_g00008281	30.53	More Ref
Sm_g00008282	No variants
Sm_g00008283	9.75	More Ref
Sm_g00008284	12.2	More Ref
