gene	bias1	bias2	bias3	mean	SD
Sm_t00006385-RA	23.22	22.63	29.72	25.19	3.93417081479694
Sm_t00006387-RA	20.83	26.39	20.98	22.7333333333333	3.16765423197251
Sm_t00006390-RA	39.26	38.42	40.66	39.4466666666667	1.13160652761166
Sm_t00006391-RA	11.7	18.61	33.33	21.2133333333333	11.047498962812
Sm_t00006396-RA	21.8	22.06	22.04	21.9666666666667	0.144683562761404
Sm_t00006397-RA	22.57	27.03	NA	24.8	3.153696244092
Sm_t00006398-RA	29.82	24.59	25.83	26.7466666666667	2.7328434520355
Sm_t00006399-RA	26.74	37.64	44.53	36.3033333333333	8.97000743217827
Sm_t00006402-RA	26.84	20.53	26.53	24.6333333333333	3.55696968406161
Sm_t00006404-RA	16.71	19.73	15.43	17.29	2.20789492503606
Sm_t00006406-RA	7.81	5.31	12.85	8.65666666666667	3.84064230739252
Sm_t00006409-RA	43.31	47.67	47.51	46.1633333333333	2.47235380423865
Sm_t00006411-RA	28.3	32.4	40.79	33.83	6.36660820217484
Sm_t00006420-RA	15.23	22.3	NA	18.765	4.99924494298889
Sm_t00006423-RA	61.23	74.4	78.04	71.2233333333333	8.84377935801959
Sm_t00006439-RA	15.48	15.93	17.69	16.3666666666667	1.16791837614336
Sm_t00006449-RA	10.69	17.75	7.65	12.03	5.18162136787319
Sm_t00006451-RA	52.83	48.9	26.67	42.8	14.1065197692415
Sm_t00006455-RA	3.72	3.92	14.34	7.32666666666667	6.07454799415836
Sm_t00006456-RA	49.59	46.55	34.36	43.5	8.06009305157205
Sm_t00006457-RA	38.75	55.01	NA	46.88	11.4975562620933
Sm_t00006458-RA	35.18	44.94	NA	40.06	6.9013621843807
Sm_t00006459-RA	5.91	1.08	6.08	4.35666666666667	2.83894933616881
Sm_t00006460-RA	41.67	0	38.46	26.71	23.187153771
Sm_t00006461-RA	30.23	35.46	38.32	34.67	4.10245048720883
Sm_t00006462-RA	51.59	71.29	57.55	60.1433333333333	10.1027982922225
Sm_t00006463-RA	100	100	100	100	0
Sm_t00006467-RA	25.51	34.68	28.52	29.57	4.67430208694303
Sm_t00006480-RA	4.35	15.48	8.61	9.48	5.61577243128672
Sm_t00006482-RA	43.08	42.47	43.94	43.1633333333333	0.738534585062428
Sm_t00006483-RA	24.51	39.88	28.69	31.0266666666667	7.94696378079914
Sm_t00006485-RA	12.87	12.91	30.71	18.83	10.2884012363438
Sm_t00006492-RA	15.8	25.24	28	23.0133333333333	6.39754119434438
Sm_t00006494-RA	35.86	14.82	24.62	25.1	10.5282097243548
Sm_t00006495-RA	5	6.88	12.33	8.07	3.80713803269595
Sm_t00006496-RA	18.89	8.58	21.02	16.1633333333333	6.65315213514116
Sm_t00006507-RA	71.25	62.73	67.44	67.14	4.26791518191259
Sm_t00006512-RA	21.97	16.31	17.04	18.44	3.07878222679033
Sm_t00006513-RA	32.03	35.06	22.26	29.7833333333333	6.68921769217697
Sm_t00006514-RA	55.56	48.1	70.73	58.13	11.5318211918153
Sm_t00006517-RA	23.25	19.35	19.18	20.5933333333333	2.30231043374549
Sm_t00006518-RA	32.15	29.55	37.91	33.2033333333333	4.278379755624
Sm_t00006519-RA	21.66	20.38	23.46	21.8333333333333	1.5472987214282
Sm_t00006522-RA	34.35	17.01	27.75	26.37	8.7519826325239
Sm_t00006523-RA	55.24	48.77	61.15	55.0533333333333	6.19211057179483
Sm_t00006524-RA	74.27	75.3	NA	74.785	0.728319984622145
Sm_t00006525-RA	44.31	67.36	75.95	62.54	16.3614394232292
Sm_t00006526-RA	29.84	27.29	29.38	28.8366666666667	1.35905604495669
Sm_t00006527-RA	18.49	20.99	41.65	27.0433333333333	12.7113545042743
Sm_t00006528-RA	14.17	13.69	17.09	14.9833333333333	1.84014492182908
Sm_t00006529-RA	49.47	52.25	31.74	44.4866666666667	11.1261059375387
Sm_t00006530-RA	17.7	8.02	13.03	12.9166666666667	4.84099507677227
Sm_t00006531-RA	26.23	21.99	30.85	26.3566666666667	4.43135795590171
Sm_t00006535-RA	63.52	61.15	53.31	59.3266666666667	5.34363484281377
Sm_t00006536-RA	16.82	12.44	18.62	15.96	3.17849020763003
Sm_t00006537-RA	49.42	38.21	30.06	39.23	9.7202211908989
Sm_t00006539-RA	11.21	8.74	12.87	10.94	2.07819633336218
Sm_t00006540-RA	15.58	15.64	20.28	17.1666666666667	2.69639265192096
Sm_t00006543-RA	20.61	24.57	7.95	17.71	8.68122111226295
Sm_t00006544-RA	43.87	51.99	52.74	49.5333333333333	4.91890570486296
Sm_t00006545-RA	17.19	23.46	21.4	20.6833333333333	3.19584626246841
Sm_t00006547-RA	32.37	36.78	49.07	39.4066666666667	8.6543072127891
Sm_t00006548-RA	56.1	54.43	68.58	59.7033333333333	7.73263430748754
Sm_t00006549-RA	28.24	36.59	24.17	29.6666666666667	6.33171646027626
Sm_t00006550-RA	22.2	17.01	33.33	24.18	8.33821923434494
Sm_t00006551-RA	21.14	15.24	14.42	16.9333333333333	3.66607874074376
Sm_t00006553-RA	17.61	28.28	26.32	24.07	5.67970949961352
Sm_t00006555-RA	24.84	21.31	22.15	22.7666666666667	1.8440263917128
Sm_t00006556-RA	17.1	19.15	20.18	18.81	1.56789668026946
Sm_t00006557-RA	30.71	39.1	9.51	26.44	15.2501377042963
Sm_t00006559-RA	14.09	27.42	39.11	26.8733333333333	12.5189549617104
Sm_t00006560-RA	14.2	24.18	11.95	16.7766666666667	6.50942649803601
Sm_t00006561-RA	38.41	41.04	48.59	42.68	5.284439421547
Sm_t00006562-RA	29.94	NA	31.17	30.555	0.869741340859454
Sm_t00006563-RA	40.03	37.91	44.77	40.9033333333333	3.51239709220546
Sm_t00006564-RA	39.18	28.54	32.74	33.4866666666667	5.35915416211675
Sm_t00006572-RA	33.18	32.49	32.03	32.5666666666667	0.578820640037423
Sm_t00006573-RA	13.88	18.23	19.5	17.2033333333333	2.94730950755657
Sm_t00006574-RA	31.22	21.59	27.86	26.89	4.88772953425207
Sm_t00006575-RA	51.35	58.49	52.82	54.22	3.77026524265867
Sm_t00006579-RA	66.67	100	NA	83.335	23.5678690169476
Sm_t00006580-RA	23.3	24.79	29.19	25.76	3.06246632634548
Sm_t00006581-RA	13.36	15.75	21.5	16.87	4.18398135751105
Sm_t00006586-RA	12.84	24.37	24.4	20.5366666666667	6.66552573570407
Sm_t00006587-RA	48.07	48.71	60.23	52.3366666666667	6.84331303780072
Sm_t00006588-RA	9.84	9.09	23.63	14.1866666666667	8.18675963573704
Sm_t00006595-RA	75.55	72.84	77.72	75.37	2.44497443749418
Sm_t00006596-RA	17.32	16.61	25.59	19.84	4.99228404640601
Sm_t00006597-RA	12.47	10.19	22.65	15.1033333333333	6.63428468889701
Sm_t00006598-RA	31.47	32.65	32.72	32.28	0.702353187506115
Sm_t00006605-RA	12.25	10.91	17.69	13.6166666666667	3.59067310310105
Sm_t00006606-RA	29.94	44.11	19.6	31.2166666666667	12.3047727867415
Sm_t00006608-RA	49.33	52.33	60.67	54.11	5.87581483710983
Sm_t00006609-RA	26.18	28.8	22.27	25.75	3.28616798109896
Sm_t00006611-RA	21.93	19.07	10.68	17.2266666666667	5.84713890149134
Sm_t00006613-RA	16.9	16.05	22.79	18.58	3.67065389270086
Sm_t00006614-RA	20.52	12.85	15.31	16.2266666666667	3.91630352926498
Sm_t00006615-RA	23.35	33.96	26.74	28.0166666666667	5.41898822044608
Sm_t00006616-RA	8.33	8.47	14.5	10.4333333333333	3.52253223311488
Sm_t00006617-RA	74.98	69.25	63.71	69.3133333333333	5.63526692653803
Sm_t00006620-RA	27.55	23.87	22.68	24.7	2.53887770481368
Sm_t00006621-RA	18.46	7.95	18.05	14.82	5.95312522965879
Sm_t00006622-RA	19.85	15.17	19.92	18.3133333333333	2.72243151122913
Sm_t00006626-RA	60.98	4.76	100	55.2466666666667	47.8781550744526
Sm_t00006629-RA	14.13	22.5	19.12	18.5833333333333	4.21072836138041
Sm_t00006630-RA	25.45	27.14	29.89	27.4933333333333	2.24098936484164
Sm_t00006631-RA	22.28	24.52	18.11	21.6366666666667	3.25306522119267
Sm_t00006633-RA	23.91	17.14	NA	20.525	4.78711290863293
Sm_t00006634-RA	40.21	43.06	28.98	37.4166666666667	7.44403340490445
Sm_t00006635-RA	18.59	19.64	32.43	23.5533333333333	7.70532499855349
Sm_t00006638-RA	15.82	25.39	14.44	18.55	5.96366498053001
Sm_t00006639-RA	9.92	11.2	19.42	13.5133333333333	5.15520448996287
Sm_t00006641-RA	13.14	12.64	18.06	14.6133333333333	2.99535195483491
Sm_t00006649-RA	13.05	19.6	20.28	17.6433333333333	3.99244703575806
Sm_t00006650-RA	21.39	26.35	18.86	22.2	3.81013123133574
Sm_t00006652-RA	12.9	15.43	19.72	16.0166666666667	3.44764170605551
Sm_t00006656-RA	35.35	41.24	47.71	41.4333333333333	6.18226765300026
Sm_t00006658-RA	24.32	28.02	35.48	29.2733333333333	5.68458734943297
Sm_t00006659-RA	15.81	15.67	24.76	18.7466666666667	5.20816986410134
Sm_t00006662-RA	17.14	25.76	58.5	33.8	21.8207149287094
Sm_t00006663-RA	21.94	9.73	17.69	16.4533333333333	6.19822824146815
Sm_t00006664-RA	19.12	23.76	28.08	23.6533333333333	4.48095227974293
Sm_t00006665-RA	13.72	7.83	14.5	12.0166666666667	3.64667428396523
Sm_t00006666-RA	25.75	22.75	24.24	24.2466666666667	1.50001111106996
Sm_t00006667-RA	13.7	10.07	19.04	14.27	4.512083775818
Sm_t00006668-RA	37.16	18.23	18.87	24.7533333333333	10.7492526872026
Sm_t00006669-RA	36.78	31	NA	33.89	4.08707719525825
Sm_t00006670-RA	31.05	31.09	26.48	29.54	2.65011320512917
Sm_t00006672-RA	16.15	12.08	11.02	13.0833333333333	2.70817896995995
Sm_t00006673-RA	28.72	17.92	28.83	25.1566666666667	6.26737850566992
Sm_t00006674-RA	14.46	31.27	9.8	18.51	11.2934538561062
Sm_t00006675-RA	15.36	14.97	15.11	15.1466666666667	0.197568553503165
Sm_t00006676-RA	16.87	17.15	21.36	18.46	2.51537273579881
Sm_t00006677-RA	12.53	7.72	15.24	11.83	3.80855615686575
Sm_t00006678-RA	16.78	2.86	3.09	7.57666666666667	7.97115006340574
Sm_t00006679-RA	17.51	14.25	18.63	16.7966666666667	2.27546332278359
Sm_t00006680-RA	11.39	9.16	14.96	11.8366666666667	2.9256851049512
Sm_t00006681-RA	29.66	36.87	15.9	27.4766666666667	10.6541275256744
Sm_t00006683-RA	20.88	20.18	17.26	19.44	1.92010416384112
Sm_t00006686-RA	21.87	24.07	23.45	23.13	1.13437207299898
Sm_t00006691-RA	31.04	33.81	28.71	31.1866666666667	2.55316143894845
Sm_t00006692-RA	18.91	34.14	28.76	27.27	7.72355488101172
Sm_t00006693-RA	12.91	15.8	32.61	20.44	10.6381248347629
Sm_t00006695-RA	20.66	20.56	20.26	20.4933333333333	0.208166599946612
Sm_t00006696-RA	13.44	12.41	15.89	13.9133333333333	1.78763344490232
Sm_t00006697-RA	34.63	27.56	NA	31.095	4.99924494298889
Sm_t00006698-RA	9.14	4.91	NA	7.025	2.9910616844191
Sm_t00006702-RA	13.56	13.32	20.67	15.85	4.17596695389224
Sm_t00006703-RA	12.58	13.22	23.16	16.32	5.93225083758265
Sm_t00006704-RA	7.83	4.71	8.04	6.86	1.86491286659726
Sm_t00006705-RA	25.26	44	30.19	33.15	9.71432447471259
Sm_t00006707-RA	10.02	30.17	27.67	22.62	10.9832827515274
Sm_t00006709-RA	24.29	34.15	23.06	27.1666666666667	6.07893356875475
Sm_t00006712-RA	31.44	37.72	27.62	32.26	5.09968626485983
Sm_t00006714-RA	28.42	28.27	21.36	26.0166666666667	4.03348897771313
Sm_t00006716-RA	12.5	18.18	NA	15.34	4.01636651713959
Sm_t00006718-RA	4.47	5.17	13.99	7.87666666666667	5.3058583974069
Sm_t00006719-RA	27.34	25.15	23.21	25.2333333333333	2.06626071281756
Sm_t00006721-RA	59.44	62.53	62.97	61.6466666666667	1.92365104250572
Sm_t00006724-RA	21.93	9.81	25.51	19.0833333333333	8.22800907469926
Sm_t00006725-RA	27.37	25.86	42.99	32.0733333333333	9.48420968417155
Sm_t00006726-RA	15.49	24.37	NA	19.93	6.27910821693654
Sm_t00006729-RA	9.99	25.87	17.89	17.9166666666667	7.94003358515147
Sm_t00006731-RA	8.04	10.8	10.59	9.81	1.53645696327623
Sm_t00006732-RA	14.2	17.63	20.92	17.5833333333333	3.36024304676512
Sm_t00006736-RA	40.47	25.64	32.86	32.99	7.41585463719456
Sm_t00006744-RA	27.23	30.64	26.83	28.2333333333333	2.09380833252075
Sm_t00006745-RA	17.12	26.28	30.4	24.6	6.79752896279229
Sm_t00006746-RA	43.73	43.7	38.19	41.8733333333333	3.18989550508059
Sm_t00006749-RA	16.31	14.78	18.33	16.4733333333333	1.78062723031333
Sm_t00006750-RA	33.51	25.95	40.83	33.43	7.4403225736523
Sm_t00006752-RA	22.68	27.81	26.3	25.5966666666667	2.63632951911049
Sm_t00006754-RA	17.33	20.45	20.85	19.5433333333333	1.9272086896165
Sm_t00006755-RA	38.2	47.36	NA	42.78	6.47709811566877
Sm_t00006757-RA	36.4	46.88	55.79	46.3566666666667	9.70558773765573
Sm_t00006761-RA	41.24	43.6	47.38	44.0733333333333	3.09724608859763
Sm_t00006763-RA	20.67	23.8	18.47	20.98	2.67848837966492
Sm_t00006772-RA	100	100	100	100	0
Sm_t00006776-RA	44.1	47.11	46.97	46.06	1.69885255393162
Sm_t00006778-RA	77.78	40.6	NA	59.19	26.2902301245158
Sm_t00006779-RA	42.21	46.78	55.45	48.1466666666667	6.72497087973869
Sm_t00006782-RA	14.6	9.56	16.45	13.5366666666667	3.56595475761167
Sm_t00006793-RA	39.05	27.41	NA	33.23	8.23072293301141
Sm_t00006799-RA	54.79	52.35	59.49	55.5433333333333	3.62912294271403
Sm_t00006806-RA	25.17	21.56	24.12	23.6166666666667	1.85688807776165
Sm_t00006807-RA	19.44	20.09	13.84	17.79	3.43620430126033
Sm_t00006811-RA	15.52	13.39	21.15	16.6866666666667	4.00939313778698
Sm_t00006814-RA	55.73	50.02	48.06	51.27	3.98485884317123
Sm_t00006816-RA	45.08	43.71	46.16	44.9833333333333	1.22785721211113
Sm_t00006820-RA	62.46	70.49	67	66.65	4.02642521351136
Sm_t00006823-RA	63.95	61.52	58.41	61.2933333333333	2.77694676458397
Sm_t00006827-RA	56.46	33.3	NA	44.88	16.3765930522804
Sm_t00006844-RA	30.1	26.58	19.25	25.31	5.5353680997744
Sm_t00006845-RA	20.53	17.31	17.3	18.38	1.86196133149966
Sm_t00006853-RA	100	100	100	100	0
Sm_t00006855-RA	79.17	78.06	70.11	75.78	4.94162928597442
Sm_t00006858-RA	45.11	58.01	57.05	53.39	7.1867377856716
Sm_t00006859-RA	37.52	38	22.01	32.51	9.09643336698511
Sm_t00006860-RA	51.64	66.32	67.32	61.76	8.7784281053045
Sm_t00006861-RA	48.03	48.41	53.12	49.8533333333333	2.83538945002857
Sm_t00006862-RA	16.85	13.93	NA	15.39	2.06475180106472
Sm_t00006867-RA	16.06	18.43	24.47	19.6533333333333	4.3364078836444
Sm_t00006868-RA	39.39	42.37	35.89	39.2166666666667	3.24347550219411
Sm_t00006869-RA	15.87	13.15	NA	14.51	1.92333044482741
Sm_t00006870-RA	43.84	11.47	14.85	23.3866666666667	17.7935447096225
Sm_t00006871-RA	18.29	3.52	7.5	9.77	7.6421790086336
Sm_t00006875-RA	33.16	32.94	NA	33.05	0.15556349186104
Sm_t00006876-RA	58.98	54.54	56.29	56.6033333333333	2.23652259844012
Sm_t00006877-RA	11.73	9.49	15.53	12.25	3.05339155694123
Sm_t00006880-RA	26.03	26.07	34.25	28.7833333333333	4.7343144523081
Sm_t00006881-RA	12.71	8.68	19.63	13.6733333333333	5.53819766109276
Sm_t00006884-RA	51.24	48.97	57.91	52.7066666666667	4.64695957948133
Sm_t00006889-RA	56.19	57.89	53.46	55.8466666666667	2.23486763217273
Sm_t00006890-RA	8.93	19.17	19.66	15.92	6.05847340507491
Sm_t00006891-RA	5.85	13.9	17.6	12.45	6.00770338815092
Sm_t00006892-RA	30.74	29.4	25.18	28.44	2.9016547003391
Sm_t00006893-RA	71.5	76.74	53.18	67.14	12.3703516522369
Sm_t00006894-RA	15.48	18.1	16.48	16.6866666666667	1.32216993360662
Sm_t00006896-RA	6.98	8.16	14.06	9.73333333333333	3.7931692993239
Sm_t00006898-RA	47.28	38.97	NA	43.125	5.87605735166021
Sm_t00006905-RA	32.15	42.25	32.6	35.6666666666667	5.70577193141588
Sm_t00006906-RA	19.71	18.33	29.15	22.3966666666667	5.88911991161102
Sm_t00006910-RA	49.28	53.16	NA	51.22	2.7435743110038
Sm_t00006911-RA	29.93	36.13	32.42	32.8266666666667	3.11994123876289
Sm_t00006913-RA	12.11	5.84	3.91	7.28666666666667	4.28714745878111
Sm_t00006914-RA	13.94	13.2	15.64	14.26	1.25107953384267
Sm_t00006916-RA	12.27	19.97	17.65	16.63	3.950037974501
Sm_t00006918-RA	39.15	22.9	56.77	39.6066666666667	16.9396172723392
Sm_t00006921-RA	100	100	NA	100	0
Sm_t00006935-RA	100	100	100	100	0
Sm_t00006936-RA	11.92	6.56	9.14	9.20666666666667	2.68062181840955
Sm_t00006938-RA	27.63	NA	30.35	28.99	1.92333044482741
Sm_t00006943-RA	36.46	42.75	23.71	34.3066666666667	9.70092950872922
Sm_t00006944-RA	17.94	17.16	14.19	16.43	1.97871170209306
Sm_t00006945-RA	61.71	56.8	49.29	55.9333333333333	6.25519250969411
Sm_t00006947-RA	42.6	37.81	38.54	39.65	2.58071695464652
Sm_t00006949-RA	58.95	60.59	60.55	60.03	0.935521245082119
Sm_t00006950-RA	46.13	54.65	48.09	49.6233333333333	4.46216688766045
Sm_t00006951-RA	32.04	35.51	45.31	37.62	6.88202731758601
Sm_t00006953-RA	50.66	52.74	36.62	46.6733333333333	8.76833697649294
Sm_t00006954-RA	27.18	30.73	17.42	25.11	6.89222025184918
Sm_t00006955-RA	100	100	100	100	0
Sm_t00006956-RA	34.05	25.72	31.98	30.5833333333333	4.33707658836379
Sm_t00006957-RA	8.4	23.46	13.39	15.0833333333333	7.67146878591925
Sm_t00006958-RA	19.28	16.26	28.95	21.4966666666667	6.62904467727691
Sm_t00006959-RA	42.17	26.87	48.65	39.23	11.1836845449074
Sm_t00006960-RA	28.76	29.52	30.59	29.6233333333333	0.919365723383971
Sm_t00006961-RA	43.45	52.39	54.87	50.2366666666667	6.00680724955723
Sm_t00006962-RA	62.61	100	100	87.5366666666667	21.5871265650001
Sm_t00006963-RA	19.23	22.04	21.73	21	1.54068166731483
Sm_t00006964-RA	19.1	18.39	18.61	18.7	0.363455636907726
Sm_t00006965-RA	33.58	35.35	35.18	34.7033333333333	0.976541516441229
Sm_t00006966-RA	100	100	100	100	0
Sm_t00006967-RA	41.63	41.69	34.61	39.31	4.07042995271998
Sm_t00006969-RA	12.22	15.89	17.45	15.1866666666667	2.68500155183071
Sm_t00006970-RA	15.66	17.83	16.06	16.5166666666667	1.15483043488355
Sm_t00006973-RA	9.66	23.77	8.22	13.8833333333333	8.59232409382545
Sm_t00006974-RA	38.4	35.97	37.59	37.32	1.23729543763808
Sm_t00006975-RA	8.34	16.47	NA	12.405	5.74877813104663
Sm_t00006976-RA	41.22	27.36	NA	34.29	9.80049998724555
Sm_t00006977-RA	28.54	31.9	40.32	33.5866666666667	6.06842099176823
Sm_t00006982-RA	18.01	15.14	18.29	17.1466666666667	1.74345442536745
Sm_t00006983-RA	23.85	18.41	23.71	21.99	3.10116107288867
Sm_t00006984-RA	9.1	13.29	20.05	14.1466666666667	5.52503695311926
Sm_t00006988-RA	19.8	25.59	11.84	19.0766666666667	6.90347979886472
Sm_t00006989-RA	13.59	21.87	25.96	20.4733333333333	6.302161005031
Sm_t00006990-RA	42.75	59.52	100	67.4233333333333	29.4319152168753
Sm_t00006991-RA	28.81	31.23	NA	30.02	1.71119841047145
Sm_t00006992-RA	29.48	28.98	31.43	29.9633333333333	1.29453981527543
Sm_t00006993-RA	70	54.1	62.16	62.0866666666667	7.9502536647162
Sm_t00006995-RA	16.1	16.04	21.65	17.93	3.22175418056685
Sm_t00006999-RA	100	100	100	100	0
Sm_t00007000-RA	10.33	5.91	25.16	13.8	10.0832187321311
Sm_t00007002-RA	18.61	17.01	24.26	19.96	3.80887122386672
Sm_t00007005-RA	27.43	26.9	26.84	27.0566666666667	0.324704994315353
Sm_t00007007-RA	66.44	63.34	69.94	66.5733333333333	3.30201958403237
Sm_t00007011-RA	15.79	66.67	100	60.82	42.4087007582171
Sm_t00007013-RA	18.32	14.15	27.26	19.91	6.69806688530355
Sm_t00007016-RA	24.39	26.25	19.58	23.4066666666667	3.44201007164903
Sm_t00007017-RA	7.42	8.62	13.2	9.74666666666667	3.05026774781056
Sm_t00007018-RA	5.69	6.7	10.8	7.73	2.70623354498462
Sm_t00007019-RA	22.8	23.86	23.32	23.3266666666667	0.530031445608025
Sm_t00007023-RA	36.15	26.7	22.78	28.5433333333333	6.87296394093068
Sm_t00007025-RA	34.25	20.88	25.44	26.8566666666667	6.79664868397163
Sm_t00007026-RA	3.97	6.56	3.83	4.78666666666667	1.53734619826939
Sm_t00007031-RA	25.93	46.15	41.18	37.7533333333333	10.5365380146106
Sm_t00007032-RA	8.59	11.99	25.3	15.2933333333333	8.83119659691332
Sm_t00007033-RA	24.33	31.4	36.85	30.86	6.27744374725891
Sm_t00007035-RA	61.09	64.79	58.84	61.5733333333333	3.00430247034704
Sm_t00007040-RA	17.65	0	NA	8.825	12.4804346879426
Sm_t00007043-RA	25.39	34.34	23.57	27.7666666666667	5.76494868436254
Sm_t00007044-RA	8.4	5.85	5.91	6.72	1.45523194027619
Sm_t00007046-RA	3.27	14.18	39.36	18.9366666666667	18.5092256275981
Sm_t00007051-RA	40.06	61.72	NA	50.89	15.3159328805006
Sm_t00007052-RA	43.88	39.87	23.57	35.7733333333333	10.756906308662
Sm_t00007054-RA	13.86	13.31	17.67	14.9466666666667	2.37445432327795
Sm_t00007059-RA	35.16	37.81	30.67	34.5466666666667	3.60929817739312
Sm_t00007060-RA	26.96	31.62	26.15	28.2433333333333	2.95219127654922
Sm_t00007061-RA	6.7	6.32	9.74	7.58666666666667	1.87449548768017
Sm_t00007062-RA	100	100	100	100	0
Sm_t00007065-RA	22.68	41.95	17.54	27.39	12.8685702391524
Sm_t00007066-RA	36.24	17.06	13.05	22.1166666666667	12.3944113750244
Sm_t00007067-RA	3.32	5.93	13.37	7.54	5.2148537851027
Sm_t00007068-RA	5.83	6.84	6.94	6.53666666666667	0.61403040098462
Sm_t00007070-RA	85.45	100	69.94	85.13	15.0325546731086
Sm_t00007072-RA	80.39	100	77.78	86.0566666666667	12.1455931651498
Sm_t00007077-RA	20	23.25	14.68	19.31	4.32646506977694
Sm_t00007078-RA	100	23.08	NA	61.54	54.3906536088692
Sm_t00007079-RA	17.5	21.12	20.36	19.66	1.90882162603005
Sm_t00007080-RA	33.91	39.72	32.98	35.5366666666667	3.65259268648084
Sm_t00007081-RA	23.41	20.9	18.93	21.08	2.24541755582342
Sm_t00007082-RA	40.29	34.2	32.08	35.5233333333333	4.26197528539682
Sm_t00007083-RA	59.34	58.5	59.26	59.0333333333333	0.4636090306857
Sm_t00007084-RA	68.31	58.47	67.86	64.88	5.55578077321271
Sm_t00007086-RA	22.34	25.32	27.13	24.93	2.41869799685699
Sm_t00007087-RA	35.02	28.51	25.35	29.6266666666667	4.93076397055602
Sm_t00007088-RA	22.03	43.04	28.57	31.2133333333333	10.7515316738283
Sm_t00007089-RA	47.5	100	69.23	72.2433333333333	26.3793978955801
Sm_t00007094-RA	79.31	78.39	69.4	75.7	5.47531734240126
Sm_t00007095-RA	66.67	67.34	100	78.0033333333333	19.0526174929676
Sm_t00007097-RA	16.47	27.16	28.46	24.03	6.57933887256159
Sm_t00007098-RA	41.69	23.68	15.85	27.0733333333333	13.2499974842765
Sm_t00007099-RA	30.6	24.22	26.64	27.1533333333333	3.22082805087967
Sm_t00007100-RA	70.92	74.29	58.82	68.01	8.1351889959607
Sm_t00007101-RA	15.21	8.72	40.32	21.4166666666667	16.6892789938132
Sm_t00007102-RA	18.71	25.09	17.92	20.5733333333333	3.93144163549878
Sm_t00007104-RA	9.86	12.64	11.57	11.3566666666667	1.40222442331224
Sm_t00007105-RA	30.89	30.21	15.04	25.38	8.96115505947755
Sm_t00007106-RA	20.32	20.91	18.91	20.0466666666667	1.02763482489323
Sm_t00007107-RA	17.9	17.5	19.78	18.3933333333333	1.2174289849241
Sm_t00007108-RA	21.45	18.96	28.6	23.0033333333333	5.00420156801595
Sm_t00007109-RA	14.08	11.79	13.27	13.0466666666667	1.16122062216158
Sm_t00007110-RA	29.54	34.04	28.69	30.7566666666667	2.87503623165576
Sm_t00007115-RA	41.18	80	NA	60.59	27.4498852456618
Sm_t00007117-RA	72.43	79.22	NA	75.825	4.80125504425665
Sm_t00007120-RA	56.76	53.54	52.52	54.2733333333333	2.21308231508304
Sm_t00007122-RA	15.83	19.16	19.42	18.1366666666667	2.00185747078391
Sm_t00007125-RA	30.27	23.74	16.72	23.5766666666667	6.77647646888361
Sm_t00007127-RA	24.6	21.39	17.88	21.29	3.36111588613068
Sm_t00007129-RA	52.88	47.26	18.35	39.4966666666667	18.5278771944692
Sm_t00007131-RA	30.1	24.04	23.71	25.95	3.5977909889264
Sm_t00007133-RA	55.09	NA	35.19	45.14	14.0714249456123
Sm_t00007137-RA	100	100	100	100	0
Sm_t00007722-RA	100	100	67.5	89.1666666666667	18.7638837486628
Sm_t00007749-RA	100	100	100	100	0
Sm_t00007781-RA	22.97	24.74	28.74	25.4833333333333	2.95594880424769
Sm_t00007783-RA	44.83	36.7	45.73	42.42	4.9740627257806
Sm_t00007784-RA	66.36	55.31	63.1	61.59	5.67764916140474
Sm_t00007785-RA	21.07	8.06	9.96	13.03	7.02735369822809
Sm_t00007786-RA	15.25	32.6	17.54	21.7966666666667	9.42576433682348
Sm_t00007787-RA	53.28	39.88	32.34	41.8333333333333	10.6057782992732
Sm_t00007790-RA	14.82	14.35	16.45	15.2066666666667	1.10210404832454
Sm_t00007791-RA	21.29	27.86	18.85	22.6666666666667	4.66008941258999
Sm_t00007793-RA	37.33	52.21	37.03	42.19	8.67887089430417
Sm_t00007798-RA	23.48	22.16	7.41	17.6833333333333	8.92141431239091
Sm_t00007800-RA	3.16	9.72	12.31	8.39666666666667	4.71635805821964
Sm_t00007801-RA	26.74	26.42	20.07	24.41	3.76195427936066
Sm_t00007804-RA	14.9	16.27	20.59	17.2533333333333	2.9697194031311
Sm_t00007810-RA	34.93	29.21	16.55	26.8966666666667	9.40583506836758
Sm_t00007811-RA	39.08	39.53	39.48	39.3633333333333	0.246644143115813
Sm_t00007816-RA	27.41	22.9	44.32	31.5433333333333	11.2923617252253
Sm_t00007819-RA	11.11	18.9	16.02	15.3433333333333	3.93883654564813
Sm_t00007821-RA	20.3	27.64	19.85	22.5966666666667	4.37344639081507
Sm_t00007822-RA	37.35	42.6	48.67	42.8733333333333	5.66494777851776
Sm_t00007827-RA	15.77	35.36	24.86	25.33	9.80345347313894
Sm_t00007828-RA	42.01	64.92	57.17	54.7	11.6530124860484
Sm_t00007829-RA	30.13	24.61	31.14	28.6266666666667	3.51500118539572
Sm_t00007830-RA	58.77	56.39	60.69	58.6166666666667	2.1540968718545
Sm_t00007831-RA	46.59	40.9	19.58	35.69	14.2387885720661
Sm_t00007833-RA	15.74	28.28	38.32	27.4466666666667	11.3130426205037
Sm_t00007841-RA	13.02	11.6	39.08	21.2333333333333	15.4719660461537
Sm_t00007842-RA	20.51	12.94	20.53	17.9933333333333	4.3763264655797
